moisture,temperature,humidity,light,ph,air_quality,nutrient,label
315,23,27,677,4.59,203,34,stress
302,43,53,737,5.98,737,22,stress
195,23,24,537,7.5,235,36,stress
324,34,64,202,4.54,500,66,stress
131,37,70,598,7.78,356,74,water_needed
343,33,36,437,5.51,434,38,healthy
367,20,65,618,4.7,238,26,stress
225,37,71,231,6.49,367,59,healthy
266,19,70,304,6.73,447,67,healthy
248,27,36,114,7.12,489,21,stress
252,37,40,128,6.74,580,31,stress
314,35,60,302,7.13,553,34,stress
321,28,63,680,7.48,446,41,healthy
282,28,22,680,6.41,435,69,stress
311,22,63,134,6.07,516,59,healthy
396,25,64,163,4.99,326,94,stress
198,21,31,481,6.24,655,25,stress
240,19,51,388,7.69,338,77,stress
397,22,69,888,5.12,454,34,stress
230,36,84,457,4.67,571,24,stress
218,31,45,544,6.34,216,83,healthy
216,33,40,530,7.68,253,89,stress
333,24,29,616,4.93,702,67,stress
143,32,87,640,7.36,453,21,water_needed
101,43,40,234,6.71,596,53,water_needed
377,35,64,750,7.18,346,60,healthy
167,39,45,229,7.36,462,29,stress
267,33,81,555,4.52,382,68,stress
210,44,35,600,6.52,230,67,stress
369,23,37,865,6.93,735,61,healthy
371,25,44,535,6.99,775,51,healthy
175,42,79,303,5.37,769,20,stress
156,22,47,748,5.15,387,46,stress
332,28,82,209,4.6,699,69,stress
138,44,63,664,6.04,788,81,water_needed
393,44,26,809,6.53,233,43,stress
209,41,34,759,4.55,567,59,stress
223,23,78,700,7.78,707,83,stress
130,22,70,468,5.53,251,33,water_needed
208,20,22,729,7.34,750,96,stress
332,37,51,302,5.79,473,21,stress
345,35,55,524,6.66,467,22,stress
132,43,55,843,7.28,528,98,water_needed
214,35,72,235,5.09,655,87,stress
177,25,52,637,7.19,778,80,healthy
239,27,64,654,6.49,605,22,stress
208,22,35,380,7.7,392,77,stress
181,24,60,614,6.33,293,71,healthy
134,31,27,589,6.29,395,79,water_needed
236,43,59,146,5.88,425,39,stress
253,30,75,493,6.05,413,81,healthy
367,33,24,466,5.6,416,24,stress
296,33,38,653,6.98,705,48,healthy
324,31,53,233,4.81,597,43,stress
397,25,73,652,5.18,478,44,stress
347,44,30,279,4.72,340,80,stress
158,41,45,244,5.87,799,71,stress
209,43,79,152,6.83,371,68,stress
253,34,82,652,7.73,217,58,stress
270,41,57,414,6.47,277,30,stress
290,29,87,391,4.96,668,94,stress
319,28,40,876,7.36,535,74,healthy
315,43,34,785,7.24,791,23,stress
316,42,66,474,6.94,321,81,stress
285,21,73,876,6.08,453,69,healthy
337,25,22,423,5.58,290,94,stress
238,25,72,549,7.43,461,77,healthy
168,29,20,230,5.18,645,42,stress
339,32,74,625,5.76,312,46,healthy
209,40,67,831,5.02,617,34,stress
282,29,73,298,4.74,719,97,stress
353,26,76,247,6.44,614,21,stress
134,42,63,580,5.94,383,97,water_needed
300,27,67,274,6.93,748,92,healthy
231,39,84,806,6.14,334,79,stress
150,21,50,154,6.67,619,90,healthy
200,31,58,803,6.54,316,86,healthy
291,23,45,311,6.99,415,63,healthy
319,21,61,768,5.04,418,67,stress
177,29,47,454,6.47,609,86,healthy
272,43,37,361,5.28,488,55,stress
311,36,72,364,4.59,552,34,stress
233,39,43,545,6.64,491,53,stress
111,42,22,179,4.62,382,54,water_needed
273,29,70,188,6.25,724,95,healthy
101,23,63,878,6.89,528,55,water_needed
395,19,31,720,7.75,621,85,stress
104,34,67,470,7.36,458,82,water_needed
290,41,25,358,6.57,593,43,stress
111,31,21,259,6.69,329,81,water_needed
339,28,70,409,7.05,765,79,healthy
385,39,37,219,4.79,796,66,stress
119,32,86,670,6.81,352,20,water_needed
169,31,63,112,7.25,439,43,healthy
339,34,55,788,6.97,791,86,healthy
161,40,80,445,4.95,507,32,stress
136,20,30,477,7.27,464,43,water_needed
226,40,52,749,4.75,471,53,stress
284,20,38,870,5.64,450,68,healthy
339,33,51,880,6.39,626,97,healthy
332,32,26,425,6.64,719,44,stress
340,27,34,198,5.69,375,66,healthy
114,36,41,290,5.13,615,66,water_needed
118,25,69,338,4.56,557,68,water_needed
304,33,54,573,4.67,631,65,stress
277,34,43,211,7.58,283,47,stress
122,20,56,505,5.43,443,58,water_needed
187,28,33,247,7.44,757,39,healthy
379,19,46,856,6.95,602,20,stress
126,30,64,624,5.19,301,60,water_needed
122,26,22,422,6.59,759,38,water_needed
123,19,82,308,7.42,342,23,water_needed
353,42,83,292,7.47,517,35,stress
365,37,54,795,5.94,303,72,healthy
174,27,59,635,6.94,435,83,healthy
388,30,84,524,6.94,763,42,healthy
192,19,73,403,6.81,484,79,healthy
341,33,21,759,5.07,367,70,stress
240,39,73,345,7.77,360,88,stress
127,27,64,653,6.52,635,82,water_needed
296,37,43,610,5.75,309,55,healthy
372,34,49,679,5.08,364,30,stress
263,31,23,756,7.55,233,73,stress
247,42,37,731,6.75,599,94,stress
217,29,28,294,4.54,774,35,stress
289,38,63,811,4.9,541,43,stress
371,28,84,393,5.41,519,49,healthy
321,37,45,792,7.35,251,70,healthy
129,24,37,884,5.65,370,53,water_needed
311,39,25,140,4.52,755,46,stress
387,19,88,115,6.91,457,20,stress
273,37,80,785,6.96,289,26,stress
253,36,20,291,5.52,713,49,stress
365,28,83,754,6.8,791,57,healthy
264,22,20,132,5.58,653,44,stress
271,42,84,438,6.22,225,71,stress
193,29,84,576,6.73,356,55,healthy
127,40,24,272,6.83,703,56,water_needed
240,33,65,707,5.27,254,44,healthy
316,34,49,866,5.25,431,65,healthy
245,39,88,469,6.65,717,80,stress
352,42,50,397,5.05,711,28,stress
165,36,23,860,4.54,624,38,stress
168,25,77,537,5.77,397,96,healthy
349,29,36,723,5.28,655,58,healthy
275,23,42,600,7.24,638,54,healthy
373,32,44,319,6.91,733,68,healthy
271,25,41,770,6.8,485,60,healthy
136,35,45,881,4.83,631,53,water_needed
222,44,26,356,6.1,628,80,stress
207,19,33,830,6.58,260,80,healthy
218,29,55,160,5.75,351,86,healthy
346,33,88,621,7.4,354,62,healthy
148,18,40,819,6.62,451,86,water_needed
110,30,58,532,7.04,609,57,water_needed
316,34,35,405,6.32,489,29,stress
384,19,56,242,6.17,415,80,healthy
219,21,69,386,6.53,246,24,stress
337,26,70,402,7.23,477,53,healthy
292,28,49,148,6.51,757,67,healthy
200,33,36,245,6.07,359,99,healthy
303,20,26,561,6.94,702,49,stress
168,44,62,303,6.94,330,37,stress
210,28,77,431,4.65,262,61,stress
187,36,77,568,7.37,362,95,healthy
120,34,42,537,5.38,448,56,water_needed
292,32,20,122,7.29,259,59,stress
183,36,84,700,7.03,257,91,healthy
163,28,49,523,5.99,603,23,stress
189,36,59,312,5.31,277,59,healthy
361,41,79,309,7.02,207,41,stress
221,35,64,817,5.27,281,81,healthy
118,29,66,605,4.68,271,34,water_needed
232,18,32,576,5.95,435,47,healthy
203,27,65,368,5.06,347,83,stress
194,18,28,384,7.48,547,25,stress
373,34,78,780,5.7,696,81,healthy
364,39,27,476,7.71,733,30,stress
116,31,56,659,5.97,726,89,water_needed
355,19,89,107,6.14,585,72,healthy
276,29,82,205,5.83,423,79,healthy
227,33,50,276,4.88,342,29,stress
274,22,77,356,6.06,544,94,healthy
276,32,79,626,5.21,251,97,healthy
263,33,71,340,7.02,246,43,healthy
236,22,75,161,6.76,272,71,healthy
170,25,68,593,4.6,464,29,stress
218,28,81,459,7.69,223,71,stress
175,29,62,381,7.22,558,70,healthy
239,44,52,594,5.83,537,94,stress
397,18,24,702,6.29,205,52,stress
349,28,55,465,6.54,451,55,healthy
223,29,42,188,6.75,539,79,healthy
104,34,49,588,5.9,656,26,water_needed
154,43,81,139,5.5,793,93,stress
155,30,77,289,4.98,766,93,stress
323,18,41,627,7.63,562,59,stress
241,32,22,369,6.95,710,31,stress
240,19,50,454,5.42,274,86,healthy
379,39,29,859,6.49,211,31,stress
181,44,47,198,6.94,578,79,stress
240,35,64,104,5.66,719,79,healthy
338,25,79,175,7.31,753,31,stress
283,36,27,768,7.42,616,67,stress
139,36,25,439,5.01,215,71,water_needed
123,34,20,187,5.47,688,37,water_needed
212,41,46,720,5.31,767,60,stress
245,24,71,662,4.86,400,42,stress
369,38,22,471,6.93,406,96,stress
387,32,26,883,4.78,711,93,stress
189,40,73,483,6.97,383,20,stress
168,28,60,223,6.36,736,73,healthy
293,20,41,791,6.96,540,83,healthy
357,36,85,229,6.44,541,74,healthy
204,31,82,891,7.47,297,77,healthy
355,36,36,104,5.25,697,51,healthy
370,44,29,197,6.44,771,79,stress
147,34,76,254,6.12,546,78,water_needed
330,28,77,534,6.14,226,27,stress
331,29,59,196,6.22,558,71,healthy
186,43,59,790,7.14,204,79,stress
190,32,76,136,6.0,656,98,healthy
190,28,89,165,6.88,642,41,healthy
385,37,68,555,6.98,359,53,healthy
229,30,63,139,6.1,527,68,healthy
294,33,71,324,4.89,479,28,stress
249,29,31,115,4.72,503,55,stress
369,22,86,396,6.45,217,28,stress
336,35,49,406,4.65,637,91,stress
369,39,35,250,4.74,477,67,stress
339,20,76,741,6.61,574,63,healthy
230,33,31,894,7.2,530,48,healthy
399,18,66,149,5.29,625,35,healthy
372,38,40,154,6.44,566,79,healthy
134,39,33,267,6.58,589,98,water_needed
340,43,89,300,5.89,734,44,stress
260,39,39,485,5.28,291,29,stress
200,43,80,248,6.76,450,65,stress
161,37,30,846,5.71,432,53,healthy
324,26,74,165,4.72,300,58,stress
154,27,63,720,5.28,214,61,healthy
319,43,74,322,6.15,468,46,stress
116,22,57,799,6.91,634,48,water_needed
303,32,71,685,6.15,733,68,healthy
355,43,60,152,5.1,584,45,stress
172,37,27,784,6.92,479,63,stress
236,40,88,323,6.25,601,78,stress
174,36,45,802,5.98,280,69,healthy
385,22,42,723,6.51,223,96,healthy
117,25,23,258,7.24,701,85,water_needed
308,26,20,273,7.09,268,66,stress
309,32,52,716,6.81,331,46,healthy
355,38,80,714,5.7,298,53,healthy
210,40,35,392,7.43,316,49,stress
241,40,73,195,6.29,303,25,stress
292,19,61,462,5.24,488,70,healthy
363,27,86,408,4.66,700,66,stress
191,23,42,126,5.17,681,33,stress
388,22,33,718,5.1,793,64,stress
264,42,36,329,5.26,602,47,stress
173,31,57,695,7.1,499,60,healthy
218,24,44,123,6.58,408,61,healthy
340,35,26,361,6.2,690,97,stress
278,24,47,198,5.57,599,24,stress
167,37,61,759,4.55,554,75,stress
305,20,82,282,5.38,716,87,healthy
179,36,28,861,6.65,737,82,stress
148,34,41,304,5.95,533,50,water_needed
396,40,73,870,6.4,520,62,stress
386,26,89,376,4.93,497,63,stress
324,40,78,735,5.77,409,68,stress
275,34,33,377,7.73,297,66,stress
290,31,83,154,5.0,596,71,stress
200,33,21,740,6.58,557,96,stress
252,21,32,687,5.81,544,67,healthy
293,36,84,130,6.76,641,96,healthy
194,36,42,450,6.26,644,57,healthy
395,24,36,422,6.81,380,27,stress
397,36,80,221,6.2,647,88,healthy
280,42,50,807,6.21,402,71,stress
257,44,28,569,6.51,232,72,stress
222,32,75,712,6.04,331,89,healthy
260,34,57,167,4.88,635,38,stress
160,30,33,789,5.63,664,31,stress
309,33,64,315,5.28,701,28,stress
281,31,87,799,6.13,775,36,healthy
135,42,22,310,7.71,599,82,water_needed
394,22,60,231,4.94,773,57,stress
326,31,30,443,5.99,605,62,healthy
191,21,27,322,7.54,728,75,stress
300,35,53,753,5.12,212,33,stress
368,34,85,514,7.27,735,41,healthy
240,23,29,134,4.61,323,77,stress
279,38,61,885,5.43,277,79,healthy
382,22,67,711,5.71,480,34,stress
291,25,58,157,7.12,655,48,healthy
157,22,23,391,7.36,619,73,stress
286,38,86,610,5.35,468,50,healthy
346,29,62,725,5.13,466,46,stress
311,44,86,435,6.45,618,90,stress
383,18,23,496,5.79,369,50,stress
204,33,65,651,4.69,491,55,stress
202,44,82,108,5.75,379,49,stress
395,27,20,202,5.12,350,36,stress
301,41,30,415,6.08,772,64,stress
328,32,38,114,7.07,200,84,healthy
293,25,22,372,4.59,207,26,stress
254,24,24,802,5.92,701,25,stress
325,44,49,627,7.59,532,49,stress
306,40,82,850,6.0,666,71,stress
222,40,68,707,6.13,276,87,stress
316,26,64,787,6.65,207,92,healthy
151,38,73,570,5.48,721,41,healthy
327,41,68,398,4.55,500,36,stress
102,35,49,552,7.13,624,32,water_needed
295,35,41,802,4.6,221,61,stress
296,34,39,658,7.04,705,85,healthy
294,41,36,133,6.03,439,31,stress
339,23,60,180,7.67,568,27,stress
170,37,31,147,7.52,360,34,stress
342,28,55,814,6.65,220,58,healthy
149,24,77,877,6.31,211,75,water_needed
111,25,36,265,4.97,768,71,water_needed
379,27,38,767,4.97,744,53,stress
118,23,22,158,5.4,316,84,water_needed
107,23,76,574,7.36,749,32,water_needed
168,24,21,384,7.23,730,72,stress
158,28,32,293,4.78,284,43,stress
386,33,30,801,5.02,731,42,stress
292,38,86,403,6.82,442,46,healthy
219,43,88,513,6.16,645,56,stress
317,37,75,277,7.71,768,28,stress
375,41,34,888,6.5,243,66,stress
280,25,42,544,5.47,396,46,healthy
278,26,58,388,5.22,532,40,healthy
387,40,70,623,6.35,519,55,stress
274,30,65,779,7.29,743,28,stress
211,22,47,867,6.34,467,58,healthy
193,31,72,550,6.69,742,68,healthy
287,38,58,387,7.06,604,64,healthy
315,30,47,572,7.04,258,30,stress
118,35,87,508,5.45,553,95,water_needed
310,41,87,373,4.68,640,29,stress
272,19,36,431,5.92,596,44,healthy
387,20,26,798,5.82,321,92,stress
193,33,29,778,6.77,533,35,stress
372,27,77,847,7.0,473,69,healthy
265,30,77,707,7.5,737,80,healthy
158,33,85,808,5.89,276,37,healthy
205,32,81,662,7.34,243,69,healthy
140,38,88,729,6.86,791,94,water_needed
351,18,23,899,6.55,313,64,stress
250,24,63,735,7.1,552,38,healthy
354,28,60,390,7.57,775,57,stress
267,38,40,815,7.55,508,70,stress
364,32,39,399,7.2,453,84,healthy
369,28,31,308,5.53,593,20,stress
212,20,70,498,5.49,242,60,healthy
107,28,70,898,5.78,476,38,water_needed
374,20,89,173,6.38,282,53,healthy
191,43,67,244,7.18,689,30,stress
106,32,83,696,6.63,727,40,water_needed
399,20,31,158,7.74,582,61,stress
399,18,53,286,6.26,451,84,healthy
317,40,20,613,4.72,265,75,stress
102,43,56,643,4.8,508,90,water_needed
296,41,68,140,7.42,233,29,stress
277,38,42,147,6.53,373,35,healthy
208,28,22,436,6.95,249,98,stress
124,25,39,845,5.65,604,42,water_needed
306,26,34,299,5.85,388,95,healthy
221,26,64,413,5.78,739,60,healthy
303,24,88,682,6.88,495,37,healthy
277,34,79,632,4.66,781,20,stress
276,38,79,355,4.84,653,69,stress
223,36,46,217,7.54,628,54,stress
156,32,40,726,7.36,489,42,healthy
348,20,35,679,6.9,591,47,healthy
208,29,81,240,7.32,705,64,healthy
191,33,21,872,5.82,316,59,stress
304,21,36,122,7.48,303,64,healthy
172,25,27,722,7.24,319,80,stress
256,22,27,610,5.39,765,87,stress
255,22,65,820,6.02,756,78,healthy
335,44,88,305,6.26,657,93,stress
286,24,82,197,6.45,494,59,healthy
374,41,60,654,5.96,293,44,stress
314,27,57,657,5.23,548,77,healthy
388,36,48,250,7.19,271,39,healthy
187,30,24,622,5.13,357,24,stress
323,36,29,661,5.46,705,35,stress
308,36,75,184,5.63,513,40,healthy
281,23,44,627,4.8,336,72,stress
294,39,63,282,4.65,439,85,stress
146,44,67,431,6.12,641,46,water_needed
227,19,60,803,6.2,575,61,healthy
263,43,34,741,6.79,765,65,stress
272,36,82,693,7.07,350,65,healthy
273,34,76,288,6.86,556,85,healthy
226,43,25,799,7.34,742,77,stress
375,35,78,783,6.77,372,98,healthy
164,27,71,606,4.9,567,51,stress
203,28,76,510,6.89,254,39,healthy
295,21,56,146,6.68,441,83,healthy
175,43,40,369,5.23,526,75,stress
115,30,47,588,6.84,549,41,water_needed
275,31,28,324,5.24,401,69,stress
250,28,52,651,4.99,404,43,stress
357,35,55,721,6.27,301,52,healthy
290,39,30,424,7.19,733,58,stress
213,40,38,504,7.16,576,50,stress
122,22,77,516,5.95,329,33,water_needed
101,40,35,366,4.65,293,97,water_needed
316,24,46,742,5.07,787,61,stress
110,19,49,843,5.78,342,86,water_needed
380,42,36,554,6.67,478,61,stress
290,24,45,185,6.52,257,83,healthy
349,41,41,153,6.63,679,95,stress
266,28,28,743,5.89,538,73,stress
101,38,56,450,4.57,427,27,water_needed
270,36,54,809,4.92,243,67,stress
130,34,68,711,5.84,704,34,water_needed
292,36,67,553,7.15,274,92,healthy
189,44,34,557,7.39,444,60,stress
368,41,88,325,4.76,299,95,stress
320,40,65,130,6.87,646,85,stress
210,20,71,661,7.77,759,67,stress
240,39,84,559,6.72,523,49,stress
129,37,49,477,7.75,480,79,water_needed
350,26,57,860,6.46,784,47,healthy
281,32,47,574,4.58,797,50,stress
354,25,86,327,7.17,700,38,healthy
346,39,28,309,5.16,407,79,stress
201,27,42,860,6.52,608,24,stress
392,28,74,176,6.86,694,71,healthy
262,33,23,898,7.58,623,67,stress
273,35,43,682,5.11,591,23,stress
181,22,64,149,6.3,616,82,healthy
372,27,84,786,7.06,454,33,stress
206,20,48,416,7.04,683,42,healthy
208,38,83,709,6.89,557,42,healthy
241,28,34,776,6.32,594,35,healthy
114,25,74,188,4.65,670,28,water_needed
231,37,79,884,5.77,459,27,stress
247,20,71,344,6.83,662,46,healthy
214,40,88,259,6.13,689,87,stress
365,35,69,250,5.88,204,31,stress
252,30,74,873,5.72,416,44,healthy
231,35,43,312,6.26,638,71,healthy
186,24,89,240,5.11,706,86,stress
108,44,39,816,4.55,216,84,water_needed
284,40,48,436,7.21,557,80,stress
204,39,43,458,7.66,732,91,stress
329,35,39,106,6.96,787,38,healthy
128,28,26,811,5.01,571,89,water_needed
188,26,36,897,5.31,726,97,healthy
390,42,82,394,4.7,377,97,stress
389,21,47,402,6.44,537,72,healthy
293,32,64,171,7.54,723,96,stress
234,26,23,482,7.55,700,89,stress
354,26,56,777,4.97,411,73,stress
287,31,72,470,6.59,566,59,healthy
224,31,67,491,4.88,456,98,stress
127,31,84,217,5.68,780,64,water_needed
288,28,69,519,6.83,256,51,healthy
391,24,80,739,4.65,486,92,stress
354,44,53,752,5.92,567,25,stress
377,40,74,706,4.88,273,79,stress
377,36,55,721,7.61,436,48,stress
139,44,48,376,6.42,660,74,water_needed
201,31,65,134,6.23,425,76,healthy
386,19,76,323,6.24,637,74,healthy
167,25,72,771,5.78,269,52,healthy
281,23,58,100,6.82,243,74,healthy
127,35,72,480,5.73,440,47,water_needed
300,24,23,356,5.91,506,20,stress
103,30,73,554,5.84,575,32,water_needed
352,37,89,567,5.63,648,92,healthy
120,44,31,808,6.17,328,44,water_needed
209,38,78,496,5.02,565,81,stress
223,29,57,107,6.27,405,23,stress
215,28,84,216,7.71,422,75,stress
235,36,37,134,5.34,311,76,healthy
369,19,76,575,6.52,227,61,healthy
171,18,79,727,6.41,406,90,healthy
262,24,74,781,5.39,564,45,healthy
183,30,20,469,6.84,669,30,stress
357,40,35,323,5.52,750,43,stress
168,23,26,619,5.47,350,93,stress
159,38,35,350,6.79,614,23,stress
307,39,30,398,6.23,200,45,stress
105,42,39,562,7.43,313,74,water_needed
350,41,49,270,4.96,785,48,stress
175,43,58,179,7.02,219,41,stress
241,35,82,735,6.78,659,43,healthy
165,41,81,629,5.0,553,66,stress
253,37,60,866,4.88,371,84,stress
385,23,61,197,4.81,260,81,stress
242,18,74,607,7.04,543,92,healthy
237,32,26,588,6.93,595,58,stress
286,30,22,257,7.22,789,86,stress
307,36,25,867,6.94,375,43,stress
197,27,67,435,7.5,200,25,stress
124,41,70,824,4.61,672,68,water_needed
301,19,32,340,4.82,458,61,stress
276,37,40,825,4.68,600,33,stress
313,31,77,114,6.56,458,24,stress
204,33,72,164,4.75,610,81,stress
214,24,44,241,7.29,685,93,healthy
269,29,71,356,7.4,370,75,healthy
101,38,44,178,7.35,354,64,water_needed
290,34,25,379,7.44,704,74,stress
277,25,74,438,7.72,604,24,stress
198,18,85,598,5.45,497,45,healthy
279,19,70,630,6.31,611,57,healthy
321,18,45,204,5.09,612,78,stress
230,43,76,655,4.52,651,77,stress
281,35,55,653,5.79,376,99,healthy
206,27,43,638,4.63,634,58,stress
238,37,74,633,7.18,718,61,healthy
117,41,88,471,7.49,752,35,water_needed
173,35,40,251,5.53,216,45,healthy
320,21,41,609,4.93,246,26,stress
247,28,58,315,5.78,386,64,healthy
106,32,79,221,6.09,637,68,water_needed
158,41,73,275,5.84,555,27,stress
156,35,82,759,6.52,757,96,healthy
380,32,21,871,6.72,539,25,stress
110,39,56,102,7.44,754,78,water_needed
243,30,44,535,6.97,251,30,stress
163,19,74,786,6.89,683,91,healthy
394,35,43,330,4.93,508,82,stress
356,34,62,375,6.44,510,26,stress
142,35,76,871,7.21,266,73,water_needed
109,44,86,646,5.61,617,99,water_needed
238,29,35,625,7.58,768,20,stress
363,38,79,699,7.0,318,80,healthy
382,26,78,811,5.6,590,31,stress
335,33,33,397,5.19,787,22,stress
246,30,46,280,6.22,528,31,stress
381,29,25,626,5.17,226,22,stress
224,43,89,210,5.97,727,63,stress
325,23,52,332,7.41,614,83,healthy
118,39,21,820,4.72,244,45,water_needed
179,18,45,724,4.64,678,62,stress
216,39,64,459,6.8,565,57,stress
194,34,46,203,5.62,669,70,healthy
349,28,50,431,6.21,224,38,healthy
152,44,27,728,6.57,774,39,stress
122,38,57,626,6.44,654,68,water_needed
358,18,30,758,6.96,355,39,healthy
190,26,30,699,6.47,410,51,healthy
346,26,33,300,5.49,739,26,stress
338,37,31,242,6.84,581,56,healthy
252,34,88,884,5.33,578,66,healthy
225,35,66,829,5.85,338,37,healthy
169,30,61,647,5.97,484,61,healthy
362,27,57,483,7.35,256,80,healthy
149,29,82,617,7.48,211,65,water_needed
317,34,51,891,5.81,236,71,healthy
393,25,76,748,6.14,440,81,healthy
156,35,25,664,5.21,211,41,stress
249,26,53,165,6.83,660,47,healthy
395,41,26,560,6.44,262,81,stress
127,38,70,559,6.6,333,21,water_needed
369,18,86,300,6.42,575,43,healthy
148,24,85,786,5.71,639,59,water_needed
163,41,82,124,5.36,797,56,stress
378,25,85,232,7.46,355,56,healthy
169,37,32,397,7.44,793,55,healthy
341,29,35,812,4.65,278,39,stress
244,25,22,752,4.5,357,73,stress
278,31,38,479,5.26,633,56,healthy
389,42,46,867,7.11,552,50,stress
169,40,60,690,4.61,282,67,stress
221,44,83,594,6.86,702,96,stress
150,29,58,525,6.26,527,34,stress
332,34,48,180,5.47,794,49,healthy
206,39,81,292,4.62,537,95,stress
166,32,40,719,5.55,443,94,healthy
200,29,32,135,5.44,774,68,healthy
236,36,30,323,5.62,202,67,healthy
307,25,85,836,6.97,301,24,stress
158,35,33,102,6.83,535,76,healthy
353,39,59,704,6.99,534,47,stress
397,30,78,476,6.05,589,97,healthy
321,41,25,644,6.23,483,25,stress
239,24,40,559,6.51,428,45,healthy
135,28,31,454,6.05,372,31,water_needed
391,39,89,450,4.65,452,49,stress
310,23,51,543,7.27,265,96,healthy
344,22,46,404,7.48,522,87,healthy
171,26,32,348,7.28,478,75,healthy
278,33,47,790,7.64,767,55,stress
215,34,49,556,5.07,331,85,stress
163,32,52,591,5.95,293,58,healthy
283,32,26,726,6.62,617,78,stress
386,31,84,104,5.07,522,20,stress
170,28,44,463,5.0,782,82,stress
203,23,78,260,6.13,227,84,healthy
285,32,63,272,6.25,620,75,healthy
305,31,53,802,5.39,686,81,healthy
188,19,28,646,7.68,763,92,stress
307,30,64,789,5.76,669,88,healthy
333,41,32,651,5.98,532,23,stress
278,44,21,725,5.81,408,50,stress
325,32,84,440,6.11,480,86,healthy
114,19,21,463,6.16,458,85,water_needed
240,23,36,114,6.93,289,86,healthy
283,28,82,880,5.93,702,84,healthy
344,37,59,188,6.96,396,42,healthy
249,34,81,731,5.2,777,20,stress
261,26,67,371,7.57,668,38,stress
233,29,80,188,5.15,441,82,stress
193,31,43,877,5.39,265,92,healthy
377,42,49,211,4.63,587,37,stress
144,33,20,877,6.22,486,68,water_needed
153,39,33,130,6.37,607,65,stress
384,33,72,202,7.78,260,70,stress
108,44,52,393,4.79,542,93,water_needed
203,33,69,421,7.72,234,88,stress
114,23,73,695,5.49,755,43,water_needed
302,20,80,140,5.86,391,61,healthy
240,38,20,411,7.52,756,44,stress
395,42,67,518,6.7,220,73,stress
130,18,23,351,4.58,793,75,water_needed
158,34,31,687,7.57,779,35,stress
129,20,30,777,7.45,358,94,water_needed
148,40,27,593,4.86,554,53,water_needed
162,31,63,116,5.04,551,59,stress
303,40,89,861,6.59,791,86,stress
352,27,40,156,5.85,532,20,stress
354,37,50,362,6.69,786,50,healthy
286,28,75,291,6.56,413,57,healthy
346,39,33,620,4.7,533,47,stress
365,23,80,481,5.32,688,95,healthy
260,19,70,384,6.0,752,48,healthy
334,27,38,361,7.76,519,64,stress
281,34,36,125,5.92,575,48,healthy
222,40,22,536,7.39,389,36,stress
258,19,88,427,4.7,675,38,stress
232,18,55,680,5.33,482,32,stress
334,25,62,125,5.59,500,46,healthy
294,42,73,662,4.51,766,99,stress
376,31,50,658,7.46,403,91,healthy
287,44,72,829,5.57,284,72,stress
361,22,23,659,6.66,688,92,stress
340,22,45,511,4.97,371,74,stress
276,42,64,813,5.37,537,36,stress
130,25,25,393,6.03,411,98,water_needed
394,29,26,795,6.12,200,49,stress
181,34,27,479,6.59,506,22,stress
291,19,57,397,4.85,328,36,stress
380,39,68,813,6.08,299,33,stress
198,28,49,176,5.19,690,34,stress
224,23,51,635,4.55,399,84,stress
219,34,42,594,7.66,373,53,stress
374,40,49,860,7.42,639,30,stress
145,26,44,345,6.96,648,30,water_needed
182,18,64,751,5.94,337,66,healthy
100,40,46,685,6.52,672,37,water_needed
314,43,47,837,7.65,797,69,stress
327,39,82,632,4.57,358,87,stress
331,20,86,545,7.8,747,58,stress
299,44,89,601,7.6,701,37,stress
292,32,63,888,4.93,459,20,stress
328,20,43,110,6.29,651,65,healthy
261,23,29,260,4.5,719,20,stress
304,31,72,330,7.31,263,90,healthy
164,42,20,383,5.59,219,76,stress
204,34,47,527,6.08,359,43,healthy
309,40,48,876,7.13,787,74,stress
342,19,49,473,6.79,208,26,stress
370,36,43,108,5.22,444,31,stress
233,24,32,785,6.79,780,28,stress
188,40,33,762,4.73,490,69,stress
186,38,77,600,6.29,313,30,stress
198,18,38,445,6.5,281,92,healthy
269,37,60,360,6.57,419,81,healthy
150,22,61,865,6.34,634,56,healthy
300,19,82,241,5.16,529,91,stress
162,20,54,120,6.32,675,81,healthy
240,41,57,465,6.54,243,28,stress
253,39,67,264,4.86,269,30,stress
158,34,56,605,5.66,749,62,healthy
158,21,77,813,6.56,392,32,stress
172,22,21,795,5.35,438,26,stress
119,34,62,809,6.76,280,55,water_needed
362,41,67,466,5.77,377,79,stress
274,27,85,853,5.47,524,76,healthy
167,36,75,261,6.93,536,38,healthy
268,31,37,429,4.73,440,67,stress
391,34,30,771,4.65,546,93,stress
291,36,25,264,7.49,329,32,stress
174,42,41,263,5.48,418,41,stress
159,28,50,195,5.62,738,91,healthy
387,42,56,852,7.07,380,75,stress
387,30,33,603,5.04,770,73,stress
328,26,59,772,6.59,560,55,healthy
198,22,69,267,5.05,448,62,stress
214,27,30,478,7.42,497,37,healthy
285,34,70,756,4.84,327,59,stress
303,20,45,805,5.13,235,27,stress
105,29,38,765,6.25,318,85,water_needed
118,27,75,283,5.16,418,56,water_needed
138,31,44,759,6.1,455,72,water_needed
395,39,55,234,7.36,645,80,stress
391,29,51,548,7.5,708,60,healthy
236,37,40,441,5.79,568,45,healthy
139,23,50,755,6.5,715,70,water_needed
378,39,28,457,5.61,460,20,stress
392,27,62,715,6.76,570,28,stress
